time,station,direction,buses
67,X01,1,"(0, 0)"
68,X01,1,"(0, 0)"
69,X01,1,"(0, 0)"
70,X01,1,"(0, 0)"
71,X01,1,"(0, 0)"
72,X01,1,"(0, 0)"
146,X02,1,"(0, 0)"
147,X02,1,"(0, 0)"
148,X02,1,"(0, 0)"
149,X02,1,"(0, 0)"
150,X02,1,"(0, 0)"
151,X02,1,"(0, 0)"
152,X02,1,"(0, 0)"
153,X02,1,"(0, 0)"
218,X03,1,"(0, 0)"
219,X03,1,"(0, 0)"
220,X03,1,"(0, 0)"
221,X03,1,"(0, 0)"
222,X03,1,"(0, 0)"
223,X03,1,"(0, 0)"
224,X03,1,"(0, 0)"
225,X03,1,"(0, 0)"
226,X03,1,"(0, 0)"
227,X03,1,"(0, 0)"
228,X03,1,"(0, 0)"
229,X03,1,"(0, 0)"
256,X20,0,"(1, 1)"
257,X20,0,"(1, 1)"
258,X20,0,"(1, 1)"
259,X20,0,"(1, 1)"
260,X20,0,"(1, 1)"
261,X20,0,"(1, 1)"
262,X20,0,"(1, 1)"
263,X20,0,"(1, 1)"
264,X20,0,"(1, 1)"
265,X20,0,"(1, 1)"
266,X20,0,"(1, 1)"
267,X20,0,"(1, 1)"
268,X20,0,"(1, 1)"
269,X20,0,"(1, 1)"
270,X20,0,"(1, 1)"
271,X20,0,"(1, 1)"
272,X20,0,"(1, 1)"
273,X20,0,"(1, 1)"
274,X20,0,"(1, 1)"
275,X20,0,"(1, 1)"
282,X04,1,"(0, 0)"
283,X04,1,"(0, 0)"
284,X04,1,"(0, 0)"
285,X04,1,"(0, 0)"
286,X04,1,"(0, 0)"
287,X04,1,"(0, 0)"
288,X04,1,"(0, 0)"
289,X04,1,"(0, 0)"
290,X04,1,"(0, 0)"
291,X04,1,"(0, 0)"
292,X04,1,"(0, 0)"
293,X04,1,"(0, 0)"
294,X04,1,"(0, 0)"
295,X04,1,"(0, 0)"
296,X04,1,"(0, 0)"
297,X04,1,"(0, 0)"
338,X19,0,"(1, 1)"
339,X19,0,"(1, 1)"
340,X19,0,"(1, 1)"
341,X19,0,"(1, 1)"
342,X19,0,"(1, 1)"
343,X19,0,"(1, 1)"
344,X19,0,"(1, 1)"
345,X19,0,"(1, 1)"
346,X19,0,"(1, 1)"
347,X19,0,"(1, 1)"
348,X19,0,"(1, 1)"
349,X19,0,"(1, 1)"
350,X19,0,"(1, 1)"
350,X05,1,"(0, 0)"
351,X05,1,"(0, 0)"
351,X19,0,"(1, 1)"
352,X05,1,"(0, 0)"
352,X19,0,"(1, 1)"
353,X19,0,"(1, 1)"
353,X05,1,"(0, 0)"
354,X19,0,"(1, 1)"
354,X05,1,"(0, 0)"
355,X05,1,"(0, 0)"
355,X19,0,"(1, 1)"
356,X19,0,"(1, 1)"
356,X05,1,"(0, 0)"
357,X19,0,"(1, 1)"
357,X05,1,"(0, 0)"
358,X05,1,"(0, 0)"
358,X19,0,"(1, 1)"
359,X05,1,"(0, 0)"
359,X19,0,"(1, 1)"
360,X19,0,"(1, 1)"
360,X05,1,"(0, 0)"
361,X05,1,"(0, 0)"
361,X19,0,"(1, 1)"
362,X19,0,"(1, 1)"
362,X05,1,"(0, 0)"
363,X19,0,"(1, 1)"
363,X05,1,"(0, 0)"
364,X19,0,"(1, 1)"
364,X05,1,"(0, 0)"
365,X19,0,"(1, 1)"
365,X05,1,"(0, 0)"
366,X05,1,"(0, 0)"
367,X05,1,"(0, 0)"
368,X05,1,"(0, 0)"
369,X05,1,"(0, 0)"
370,X05,1,"(0, 0)"
371,X05,1,"(0, 0)"
372,X05,1,"(0, 0)"
373,X05,1,"(0, 0)"
374,X05,1,"(0, 0)"
375,X05,1,"(0, 0)"
376,X05,1,"(0, 0)"
377,X05,1,"(0, 0)"
378,X05,1,"(0, 0)"
379,X05,1,"(0, 0)"
380,X05,1,"(0, 0)"
381,X05,1,"(0, 0)"
382,X05,1,"(0, 0)"
383,X05,1,"(0, 0)"
384,X05,1,"(0, 0)"
385,X05,1,"(0, 0)"
386,X05,1,"(0, 0)"
387,X05,1,"(0, 0)"
388,X05,1,"(0, 0)"
389,X05,1,"(0, 0)"
390,X05,1,"(0, 0)"
391,X05,1,"(0, 0)"
392,X05,1,"(0, 0)"
393,X05,1,"(0, 0)"
394,X05,1,"(0, 0)"
395,X05,1,"(0, 0)"
396,X05,1,"(0, 0)"
397,X05,1,"(0, 0)"
407,X01,1,"(2, 2)"
408,X01,1,"(2, 2)"
409,X01,1,"(2, 2)"
410,X01,1,"(2, 2)"
411,X01,1,"(2, 2)"
412,X01,1,"(2, 2)"
413,X01,1,"(2, 2)"
414,X01,1,"(2, 2)"
415,X01,1,"(2, 2)"
416,X01,1,"(2, 2)"
417,X01,1,"(2, 2)"
418,X01,1,"(2, 2)"
419,X01,1,"(2, 2)"
420,X01,1,"(2, 2)"
421,X01,1,"(2, 2)"
422,X01,1,"(2, 2)"
423,X01,1,"(2, 2)"
424,X01,1,"(2, 2)"
425,X01,1,"(2, 2)"
426,X01,1,"(2, 2)"
427,X01,1,"(2, 2)"
428,X01,1,"(2, 2)"
429,X01,1,"(2, 2)"
430,X01,1,"(2, 2)"
431,X01,1,"(2, 2)"
432,X01,1,"(2, 2)"
433,X01,1,"(2, 2)"
434,X01,1,"(2, 2)"
435,X01,1,"(2, 2)"
436,X01,1,"(2, 2)"
437,X01,1,"(2, 2)"
438,X01,1,"(2, 2)"
439,X01,1,"(2, 2)"
440,X01,1,"(2, 2)"
441,X01,1,"(2, 2)"
442,X01,1,"(2, 2)"
443,X01,1,"(2, 2)"
444,X01,1,"(2, 2)"
445,X01,1,"(2, 2)"
446,X01,1,"(2, 2)"
447,X01,1,"(2, 2)"
448,X01,1,"(2, 2)"
449,X01,1,"(2, 2)"
450,X01,1,"(2, 2)"
451,X01,1,"(2, 2)"
452,X01,1,"(2, 2)"
453,X01,1,"(2, 2)"
454,X01,1,"(2, 2)"
455,X01,1,"(2, 2)"
456,X06,1,"(0, 0)"
456,X01,1,"(2, 2)"
457,X01,1,"(2, 2)"
457,X06,1,"(0, 0)"
458,X01,1,"(2, 2)"
458,X06,1,"(0, 0)"
459,X06,1,"(0, 0)"
459,X01,1,"(2, 2)"
460,X06,1,"(0, 0)"
460,X01,1,"(2, 2)"
461,X01,1,"(2, 2)"
461,X06,1,"(0, 0)"
462,X06,1,"(0, 0)"
462,X01,1,"(2, 2)"
463,X06,1,"(0, 0)"
464,X06,1,"(0, 0)"
465,X06,1,"(0, 0)"
466,X06,1,"(0, 0)"
467,X18,0,"(1, 1)"
467,X06,1,"(0, 0)"
468,X06,1,"(0, 0)"
468,X18,0,"(1, 1)"
469,X18,0,"(1, 1)"
469,X06,1,"(0, 0)"
470,X18,0,"(1, 1)"
470,X06,1,"(0, 0)"
471,X18,0,"(1, 1)"
471,X06,1,"(0, 0)"
472,X18,0,"(1, 1)"
472,X06,1,"(0, 0)"
473,X06,1,"(0, 0)"
473,X18,0,"(1, 1)"
474,X18,0,"(1, 1)"
474,X06,1,"(0, 0)"
475,X06,1,"(0, 0)"
475,X18,0,"(1, 1)"
476,X18,0,"(1, 1)"
476,X06,1,"(0, 0)"
477,X06,1,"(0, 0)"
477,X18,0,"(1, 1)"
478,X18,0,"(1, 1)"
478,X06,1,"(0, 0)"
479,X06,1,"(0, 0)"
479,X18,0,"(1, 1)"
480,X06,1,"(0, 0)"
480,X18,0,"(1, 1)"
481,X06,1,"(0, 0)"
481,X18,0,"(1, 1)"
482,X06,1,"(0, 0)"
482,X18,0,"(1, 1)"
483,X18,0,"(1, 1)"
483,X06,1,"(0, 0)"
484,X06,1,"(0, 0)"
484,X18,0,"(1, 1)"
485,X18,0,"(1, 1)"
485,X06,1,"(0, 0)"
486,X18,0,"(1, 1)"
487,X18,0,"(1, 1)"
488,X18,0,"(1, 1)"
489,X18,0,"(1, 1)"
490,X18,0,"(1, 1)"
491,X18,0,"(1, 1)"
492,X18,0,"(1, 1)"
493,X18,0,"(1, 1)"
494,X18,0,"(1, 1)"
495,X18,0,"(1, 1)"
496,X18,0,"(1, 1)"
497,X18,0,"(1, 1)"
498,X18,0,"(1, 1)"
499,X18,0,"(1, 1)"
500,X18,0,"(1, 1)"
501,X18,0,"(1, 1)"
502,X18,0,"(1, 1)"
544,X07,1,"(0, 0)"
545,X07,1,"(0, 0)"
546,X07,1,"(0, 0)"
547,X07,1,"(0, 0)"
548,X07,1,"(0, 0)"
548,X02,1,"(2, 2)"
549,X02,1,"(2, 2)"
549,X07,1,"(0, 0)"
550,X07,1,"(0, 0)"
550,X02,1,"(2, 2)"
551,X02,1,"(2, 2)"
551,X07,1,"(0, 0)"
552,X07,1,"(0, 0)"
552,X02,1,"(2, 2)"
553,X02,1,"(2, 2)"
553,X07,1,"(0, 0)"
554,X07,1,"(0, 0)"
554,X02,1,"(2, 2)"
555,X07,1,"(0, 0)"
555,X02,1,"(2, 2)"
556,X02,1,"(2, 2)"
556,X07,1,"(0, 0)"
557,X02,1,"(2, 2)"
557,X07,1,"(0, 0)"
558,X07,1,"(0, 0)"
558,X02,1,"(2, 2)"
559,X02,1,"(2, 2)"
559,X07,1,"(0, 0)"
560,X07,1,"(0, 0)"
560,X02,1,"(2, 2)"
561,X07,1,"(0, 0)"
561,X02,1,"(2, 2)"
562,X02,1,"(2, 2)"
562,X07,1,"(0, 0)"
563,X02,1,"(2, 2)"
563,X07,1,"(0, 0)"
564,X07,1,"(0, 0)"
565,X07,1,"(0, 0)"
566,X07,1,"(0, 0)"
567,X17,0,"(1, 1)"
567,X07,1,"(0, 0)"
568,X07,1,"(0, 0)"
568,X17,0,"(1, 1)"
569,X07,1,"(0, 0)"
569,X17,0,"(1, 1)"
570,X17,0,"(1, 1)"
570,X07,1,"(0, 0)"
571,X07,1,"(0, 0)"
571,X17,0,"(1, 1)"
572,X07,1,"(0, 0)"
572,X17,0,"(1, 1)"
573,X17,0,"(1, 1)"
573,X07,1,"(0, 0)"
574,X17,0,"(1, 1)"
574,X07,1,"(0, 0)"
575,X17,0,"(1, 1)"
575,X07,1,"(0, 0)"
576,X17,0,"(1, 1)"
576,X07,1,"(0, 0)"
577,X17,0,"(1, 1)"
577,X07,1,"(0, 0)"
578,X17,0,"(1, 1)"
578,X07,1,"(0, 0)"
579,X17,0,"(1, 1)"
579,X07,1,"(0, 0)"
580,X07,1,"(0, 0)"
580,X17,0,"(1, 1)"
581,X17,0,"(1, 1)"
581,X07,1,"(0, 0)"
582,X17,0,"(1, 1)"
582,X07,1,"(0, 0)"
583,X17,0,"(1, 1)"
583,X07,1,"(0, 0)"
584,X07,1,"(0, 0)"
584,X17,0,"(1, 1)"
585,X17,0,"(1, 1)"
585,X07,1,"(0, 0)"
586,X17,0,"(1, 1)"
586,X07,1,"(0, 0)"
587,X07,1,"(0, 0)"
587,X17,0,"(1, 1)"
588,X07,1,"(0, 0)"
588,X17,0,"(1, 1)"
589,X07,1,"(0, 0)"
589,X17,0,"(1, 1)"
590,X17,0,"(1, 1)"
590,X07,1,"(0, 0)"
591,X17,0,"(1, 1)"
591,X07,1,"(0, 0)"
592,X07,1,"(0, 0)"
592,X17,0,"(1, 1)"
593,X17,0,"(1, 1)"
593,X07,1,"(0, 0)"
594,X17,0,"(1, 1)"
594,X07,1,"(0, 0)"
595,X17,0,"(1, 1)"
595,X07,1,"(0, 0)"
596,X17,0,"(1, 1)"
596,X07,1,"(0, 0)"
597,X17,0,"(1, 1)"
597,X07,1,"(0, 0)"
598,X17,0,"(1, 1)"
599,X17,0,"(1, 1)"
600,X17,0,"(1, 1)"
601,X17,0,"(1, 1)"
602,X17,0,"(1, 1)"
603,X17,0,"(1, 1)"
604,X17,0,"(1, 1)"
605,X17,0,"(1, 1)"
606,X17,0,"(1, 1)"
607,X17,0,"(1, 1)"
608,X17,0,"(1, 1)"
609,X17,0,"(1, 1)"
609,X20,0,"(3, 3)"
610,X17,0,"(1, 1)"
610,X20,0,"(3, 3)"
611,X17,0,"(1, 1)"
611,X20,0,"(3, 3)"
612,X17,0,"(1, 1)"
612,X20,0,"(3, 3)"
613,X20,0,"(3, 3)"
613,X17,0,"(1, 1)"
614,X20,0,"(3, 3)"
614,X17,0,"(1, 1)"
615,X20,0,"(3, 3)"
615,X17,0,"(1, 1)"
616,X20,0,"(3, 3)"
616,X17,0,"(1, 1)"
617,X20,0,"(3, 3)"
617,X17,0,"(1, 1)"
618,X20,0,"(3, 3)"
618,X17,0,"(1, 1)"
619,X20,0,"(3, 3)"
620,X20,0,"(3, 3)"
621,X20,0,"(3, 3)"
622,X20,0,"(3, 3)"
623,X20,0,"(3, 3)"
624,X20,0,"(3, 3)"
625,X20,0,"(3, 3)"
626,X20,0,"(3, 3)"
627,X20,0,"(3, 3)"
628,X20,0,"(3, 3)"
629,X20,0,"(3, 3)"
630,X20,0,"(3, 3)"
631,X20,0,"(3, 3)"
632,X20,0,"(3, 3)"
633,X20,0,"(3, 3)"
634,X20,0,"(3, 3)"
635,X20,0,"(3, 3)"
636,X20,0,"(3, 3)"
637,X20,0,"(3, 3)"
638,X20,0,"(3, 3)"
639,X20,0,"(3, 3)"
640,X20,0,"(3, 3)"
641,X20,0,"(3, 3)"
642,X20,0,"(3, 3)"
643,X20,0,"(3, 3)"
644,X20,0,"(3, 3)"
645,X20,0,"(3, 3)"
646,X20,0,"(3, 3)"
646,X08,1,"(0, 0)"
647,X08,1,"(0, 0)"
647,X20,0,"(3, 3)"
648,X08,1,"(0, 0)"
648,X20,0,"(3, 3)"
649,X20,0,"(3, 3)"
649,X08,1,"(0, 0)"
650,X08,1,"(0, 0)"
650,X20,0,"(3, 3)"
651,X20,0,"(3, 3)"
651,X08,1,"(0, 0)"
652,X08,1,"(0, 0)"
653,X08,1,"(0, 0)"
654,X08,1,"(0, 0)"
655,X08,1,"(0, 0)"
656,X08,1,"(0, 0)"
657,X08,1,"(0, 0)"
658,X08,1,"(0, 0)"
659,X08,1,"(0, 0)"
660,X08,1,"(0, 0)"
661,X08,1,"(0, 0)"
662,X08,1,"(0, 0)"
663,X08,1,"(0, 0)"
664,X08,1,"(0, 0)"
665,X08,1,"(0, 0)"
666,X08,1,"(0, 0)"
667,X08,1,"(0, 0)"
668,X08,1,"(0, 0)"
669,X08,1,"(0, 0)"
670,X08,1,"(0, 0)"
671,X08,1,"(0, 0)"
672,X08,1,"(0, 0)"
673,X08,1,"(0, 0)"
674,X08,1,"(0, 0)"
675,X08,1,"(0, 0)"
676,X08,1,"(0, 0)"
677,X16,0,"(1, 1)"
677,X08,1,"(0, 0)"
678,X08,1,"(0, 0)"
678,X16,0,"(1, 1)"
679,X08,1,"(0, 0)"
679,X16,0,"(1, 1)"
680,X08,1,"(0, 0)"
680,X16,0,"(1, 1)"
681,X16,0,"(1, 1)"
681,X08,1,"(0, 0)"
682,X16,0,"(1, 1)"
682,X08,1,"(0, 0)"
683,X08,1,"(0, 0)"
683,X16,0,"(1, 1)"
684,X08,1,"(0, 0)"
684,X16,0,"(1, 1)"
685,X16,0,"(1, 1)"
685,X08,1,"(0, 0)"
686,X16,0,"(1, 1)"
686,X08,1,"(0, 0)"
687,X08,1,"(0, 0)"
687,X16,0,"(1, 1)"
688,X16,0,"(1, 1)"
688,X08,1,"(0, 0)"
689,X08,1,"(0, 0)"
689,X16,0,"(1, 1)"
690,X08,1,"(0, 0)"
690,X03,1,"(2, 2)"
690,X16,0,"(1, 1)"
691,X03,1,"(2, 2)"
691,X08,1,"(0, 0)"
691,X16,0,"(1, 1)"
692,X16,0,"(1, 1)"
692,X08,1,"(0, 0)"
692,X03,1,"(2, 2)"
693,X08,1,"(0, 0)"
693,X16,0,"(1, 1)"
693,X03,1,"(2, 2)"
694,X08,1,"(0, 0)"
694,X16,0,"(1, 1)"
694,X03,1,"(2, 2)"
695,X03,1,"(2, 2)"
695,X08,1,"(0, 0)"
695,X16,0,"(1, 1)"
696,X03,1,"(2, 2)"
696,X08,1,"(0, 0)"
696,X16,0,"(1, 1)"
697,X08,1,"(0, 0)"
697,X16,0,"(1, 1)"
697,X03,1,"(2, 2)"
698,X03,1,"(2, 2)"
698,X08,1,"(0, 0)"
698,X16,0,"(1, 1)"
699,X16,0,"(1, 1)"
699,X03,1,"(2, 2)"
699,X08,1,"(0, 0)"
700,X16,0,"(1, 1)"
700,X08,1,"(0, 0)"
701,X08,1,"(0, 0)"
701,X16,0,"(1, 1)"
702,X16,0,"(1, 1)"
702,X08,1,"(0, 0)"
703,X08,1,"(0, 0)"
703,X16,0,"(1, 1)"
704,X16,0,"(1, 1)"
705,X16,0,"(1, 1)"
706,X16,0,"(1, 1)"
707,X16,0,"(1, 1)"
708,X16,0,"(1, 1)"
709,X16,0,"(1, 1)"
710,X16,0,"(1, 1)"
711,X16,0,"(1, 1)"
712,X16,0,"(1, 1)"
713,X16,0,"(1, 1)"
714,X16,0,"(1, 1)"
737,X19,0,"(3, 3)"
738,X19,0,"(3, 3)"
739,X19,0,"(3, 3)"
740,X19,0,"(3, 3)"
741,X04,1,"(2, 2)"
741,X19,0,"(3, 3)"
742,X19,0,"(3, 3)"
742,X04,1,"(2, 2)"
743,X19,0,"(3, 3)"
743,X04,1,"(2, 2)"
744,X04,1,"(2, 2)"
744,X19,0,"(3, 3)"
745,X04,1,"(2, 2)"
745,X19,0,"(3, 3)"
746,X04,1,"(2, 2)"
746,X19,0,"(3, 3)"
747,X04,1,"(2, 2)"
747,X19,0,"(3, 3)"
748,X19,0,"(3, 3)"
748,X04,1,"(2, 2)"
749,X19,0,"(3, 3)"
749,X04,1,"(2, 2)"
750,X19,0,"(3, 3)"
750,X04,1,"(2, 2)"
751,X19,0,"(3, 3)"
751,X04,1,"(2, 2)"
752,X19,0,"(3, 3)"
752,X04,1,"(2, 2)"
753,X04,1,"(2, 2)"
753,X19,0,"(3, 3)"
754,X04,1,"(2, 2)"
754,X19,0,"(3, 3)"
755,X04,1,"(2, 2)"
755,X19,0,"(3, 3)"
756,X04,1,"(2, 2)"
756,X19,0,"(3, 3)"
757,X19,0,"(3, 3)"
758,X19,0,"(3, 3)"
759,X19,0,"(3, 3)"
760,X19,0,"(3, 3)"
761,X19,0,"(3, 3)"
762,X19,0,"(3, 3)"
763,X19,0,"(3, 3)"
764,X19,0,"(3, 3)"
765,X19,0,"(3, 3)"
766,X19,0,"(3, 3)"
767,X19,0,"(3, 3)"
768,X19,0,"(3, 3)"
773,X15,0,"(1, 1)"
774,X15,0,"(1, 1)"
775,X15,0,"(1, 1)"
776,X15,0,"(1, 1)"
777,X15,0,"(1, 1)"
777,X09,1,"(0, 0)"
778,X09,1,"(0, 0)"
778,X15,0,"(1, 1)"
779,X15,0,"(1, 1)"
779,X09,1,"(0, 0)"
780,X15,0,"(1, 1)"
780,X09,1,"(0, 0)"
781,X01,1,"(4, 4)"
781,X09,1,"(0, 0)"
781,X15,0,"(1, 1)"
782,X09,1,"(0, 0)"
782,X01,1,"(4, 4)"
782,X15,0,"(1, 1)"
783,X09,1,"(0, 0)"
783,X15,0,"(1, 1)"
783,X01,1,"(4, 4)"
784,X09,1,"(0, 0)"
784,X15,0,"(1, 1)"
784,X01,1,"(4, 4)"
785,X01,1,"(4, 4)"
785,X09,1,"(0, 0)"
785,X15,0,"(1, 1)"
786,X01,1,"(4, 4)"
786,X09,1,"(0, 0)"
786,X15,0,"(1, 1)"
787,X01,1,"(4, 4)"
787,X15,0,"(1, 1)"
787,X09,1,"(0, 0)"
788,X15,0,"(1, 1)"
788,X09,1,"(0, 0)"
788,X01,1,"(4, 4)"
789,X01,1,"(4, 4)"
789,X15,0,"(1, 1)"
789,X09,1,"(0, 0)"
790,X09,1,"(0, 0)"
790,X15,0,"(1, 1)"
790,X01,1,"(4, 4)"
791,X09,1,"(0, 0)"
791,X01,1,"(4, 4)"
791,X15,0,"(1, 1)"
792,X09,1,"(0, 0)"
792,X01,1,"(4, 4)"
792,X15,0,"(1, 1)"
793,X15,0,"(1, 1)"
793,X09,1,"(0, 0)"
793,X01,1,"(4, 4)"
794,X09,1,"(0, 0)"
794,X15,0,"(1, 1)"
794,X01,1,"(4, 4)"
795,X01,1,"(4, 4)"
795,X15,0,"(1, 1)"
795,X09,1,"(0, 0)"
796,X15,0,"(1, 1)"
796,X01,1,"(4, 4)"
796,X09,1,"(0, 0)"
797,X01,1,"(4, 4)"
797,X09,1,"(0, 0)"
797,X15,0,"(1, 1)"
798,X01,1,"(4, 4)"
798,X09,1,"(0, 0)"
798,X15,0,"(1, 1)"
799,X09,1,"(0, 0)"
799,X01,1,"(4, 4)"
799,X15,0,"(1, 1)"
800,X01,1,"(4, 4)"
800,X15,0,"(1, 1)"
800,X09,1,"(0, 0)"
801,X09,1,"(0, 0)"
801,X15,0,"(1, 1)"
801,X01,1,"(4, 4)"
802,X09,1,"(0, 0)"
802,X15,0,"(1, 1)"
802,X01,1,"(4, 4)"
803,X15,0,"(1, 1)"
803,X09,1,"(0, 0)"
803,X01,1,"(4, 4)"
804,X01,1,"(4, 4)"
804,X15,0,"(1, 1)"
804,X09,1,"(0, 0)"
805,X09,1,"(0, 0)"
805,X15,0,"(1, 1)"
805,X01,1,"(4, 4)"
806,X09,1,"(0, 0)"
806,X15,0,"(1, 1)"
806,X01,1,"(4, 4)"
807,X09,1,"(0, 0)"
807,X01,1,"(4, 4)"
807,X15,0,"(1, 1)"
808,X01,1,"(4, 4)"
808,X15,0,"(1, 1)"
808,X09,1,"(0, 0)"
809,X15,0,"(1, 1)"
809,X09,1,"(0, 0)"
809,X01,1,"(4, 4)"
810,X15,0,"(1, 1)"
810,X09,1,"(0, 0)"
810,X01,1,"(4, 4)"
811,X09,1,"(0, 0)"
811,X01,1,"(4, 4)"
811,X15,0,"(1, 1)"
812,X15,0,"(1, 1)"
812,X01,1,"(4, 4)"
812,X09,1,"(0, 0)"
813,X15,0,"(1, 1)"
813,X01,1,"(4, 4)"
813,X09,1,"(0, 0)"
814,X01,1,"(4, 4)"
814,X09,1,"(0, 0)"
814,X15,0,"(1, 1)"
815,X01,1,"(4, 4)"
815,X09,1,"(0, 0)"
815,X15,0,"(1, 1)"
816,X01,1,"(4, 4)"
816,X15,0,"(1, 1)"
816,X09,1,"(0, 0)"
817,X09,1,"(0, 0)"
817,X01,1,"(4, 4)"
818,X01,1,"(4, 4)"
818,X09,1,"(0, 0)"
819,X01,1,"(4, 4)"
819,X09,1,"(0, 0)"
820,X01,1,"(4, 4)"
820,X09,1,"(0, 0)"
821,X01,1,"(4, 4)"
821,X09,1,"(0, 0)"
822,X09,1,"(0, 0)"
823,X09,1,"(0, 0)"
824,X09,1,"(0, 0)"
825,X09,1,"(0, 0)"
826,X09,1,"(0, 0)"
827,X09,1,"(0, 0)"
828,X09,1,"(0, 0)"
829,X09,1,"(0, 0)"
830,X09,1,"(0, 0)"
830,X05,1,"(2, 2)"
831,X05,1,"(2, 2)"
831,X09,1,"(0, 0)"
832,X09,1,"(0, 0)"
832,X05,1,"(2, 2)"
833,X05,1,"(2, 2)"
833,X09,1,"(0, 0)"
834,X05,1,"(2, 2)"
834,X09,1,"(0, 0)"
835,X05,1,"(2, 2)"
835,X09,1,"(0, 0)"
836,X05,1,"(2, 2)"
836,X09,1,"(0, 0)"
837,X05,1,"(2, 2)"
837,X09,1,"(0, 0)"
838,X05,1,"(2, 2)"
838,X09,1,"(0, 0)"
839,X09,1,"(0, 0)"
839,X05,1,"(2, 2)"
840,X09,1,"(0, 0)"
840,X05,1,"(2, 2)"
841,X09,1,"(0, 0)"
841,X05,1,"(2, 2)"
842,X09,1,"(0, 0)"
842,X05,1,"(2, 2)"
843,X05,1,"(2, 2)"
843,X09,1,"(0, 0)"
844,X09,1,"(0, 0)"
844,X05,1,"(2, 2)"
845,X05,1,"(2, 2)"
845,X09,1,"(0, 0)"
846,X09,1,"(0, 0)"
847,X09,1,"(0, 0)"
848,X09,1,"(0, 0)"
849,X09,1,"(0, 0)"
850,X09,1,"(0, 0)"
851,X09,1,"(0, 0)"
874,X02,1,"(4, 4)"
875,X02,1,"(4, 4)"
876,X02,1,"(4, 4)"
877,X02,1,"(4, 4)"
878,X02,1,"(4, 4)"
879,X02,1,"(4, 4)"
880,X02,1,"(4, 4)"
881,X02,1,"(4, 4)"
882,X02,1,"(4, 4)"
883,X02,1,"(4, 4)"
884,X02,1,"(4, 4)"
885,X02,1,"(4, 4)"
886,X02,1,"(4, 4)"
887,X02,1,"(4, 4)"
888,X02,1,"(4, 4)"
889,X02,1,"(4, 4)"
890,X02,1,"(4, 4)"
891,X02,1,"(4, 4)"
892,X02,1,"(4, 4)"
893,X02,1,"(4, 4)"
894,X02,1,"(4, 4)"
895,X02,1,"(4, 4)"
896,X02,1,"(4, 4)"
897,X02,1,"(4, 4)"
898,X02,1,"(4, 4)"
899,X02,1,"(4, 4)"
900,X02,1,"(4, 4)"
901,X02,1,"(4, 4)"
902,X02,1,"(4, 4)"
902,X14,0,"(1, 1)"
903,X02,1,"(4, 4)"
903,X14,0,"(1, 1)"
904,X02,1,"(4, 4)"
904,X14,0,"(1, 1)"
904,X06,1,"(2, 2)"
905,X02,1,"(4, 4)"
905,X14,0,"(1, 1)"
905,X06,1,"(2, 2)"
906,X02,1,"(4, 4)"
906,X06,1,"(2, 2)"
906,X14,0,"(1, 1)"
907,X14,0,"(1, 1)"
907,X06,1,"(2, 2)"
907,X02,1,"(4, 4)"
908,X02,1,"(4, 4)"
908,X14,0,"(1, 1)"
908,X06,1,"(2, 2)"
909,X02,1,"(4, 4)"
909,X14,0,"(1, 1)"
909,X06,1,"(2, 2)"
910,X02,1,"(4, 4)"
910,X06,1,"(2, 2)"
910,X14,0,"(1, 1)"
911,X02,1,"(4, 4)"
911,X06,1,"(2, 2)"
911,X14,0,"(1, 1)"
912,X06,1,"(2, 2)"
912,X14,0,"(1, 1)"
912,X02,1,"(4, 4)"
913,X14,0,"(1, 1)"
913,X02,1,"(4, 4)"
913,X06,1,"(2, 2)"
914,X14,0,"(1, 1)"
914,X02,1,"(4, 4)"
915,X14,0,"(1, 1)"
915,X02,1,"(4, 4)"
916,X14,0,"(1, 1)"
916,X02,1,"(4, 4)"
917,X02,1,"(4, 4)"
917,X14,0,"(1, 1)"
918,X14,0,"(1, 1)"
918,X02,1,"(4, 4)"
919,X14,0,"(1, 1)"
919,X02,1,"(4, 4)"
919,X18,0,"(3, 3)"
920,X02,1,"(4, 4)"
920,X18,0,"(3, 3)"
920,X14,0,"(1, 1)"
921,X02,1,"(4, 4)"
921,X14,0,"(1, 1)"
921,X18,0,"(3, 3)"
922,X14,0,"(1, 1)"
922,X18,0,"(3, 3)"
922,X02,1,"(4, 4)"
923,X02,1,"(4, 4)"
923,X14,0,"(1, 1)"
923,X18,0,"(3, 3)"
924,X14,0,"(1, 1)"
924,X18,0,"(3, 3)"
924,X02,1,"(4, 4)"
925,X14,0,"(1, 1)"
925,X18,0,"(3, 3)"
925,X02,1,"(4, 4)"
926,X02,1,"(4, 4)"
926,X18,0,"(3, 3)"
926,X14,0,"(1, 1)"
927,X14,0,"(1, 1)"
927,X18,0,"(3, 3)"
927,X02,1,"(4, 4)"
928,X14,0,"(1, 1)"
928,X18,0,"(3, 3)"
928,X02,1,"(4, 4)"
929,X18,0,"(3, 3)"
929,X14,0,"(1, 1)"
929,X02,1,"(4, 4)"
930,X14,0,"(1, 1)"
930,X18,0,"(3, 3)"
930,X02,1,"(4, 4)"
931,X02,1,"(4, 4)"
931,X14,0,"(1, 1)"
931,X18,0,"(3, 3)"
932,X18,0,"(3, 3)"
932,X14,0,"(1, 1)"
932,X02,1,"(4, 4)"
933,X02,1,"(4, 4)"
933,X18,0,"(3, 3)"
933,X14,0,"(1, 1)"
934,X14,0,"(1, 1)"
934,X18,0,"(3, 3)"
